epoch,train_loss,valid_loss,mIOU,time
0,1.8240500688552856,1.3155620098114014,0.17465138858207463,01:52
epoch,train_loss,valid_loss,mIOU,time
0,1.805053472518921,1.3155620098114014,0.1740729444881151,01:52
1,1.7518805265426636,2.7258801460266113,0.19511118819207257,01:51
1,1.7934006452560425,2.7258801460266113,0.19592839631458642,01:51
2,1.8140565156936646,2.4168784618377686,0.17153632651706177,01:50
2,1.8068076372146606,2.4168784618377686,0.1769623023190202,01:50
3,1.8185497522354126,1.7107819318771362,0.2132798528723361,01:50
3,1.8227087259292603,1.7107819318771362,0.21417560721051268,01:50
4,1.8445885181427002,2.0024657249450684,0.24069953575096448,01:51
4,1.8219926357269287,2.0024657249450684,0.23666775060160627,01:51
5,1.8291348218917847,1.4245338439941406,0.2567891660117409,01:50
5,1.8181394338607788,1.4245338439941406,0.2551700708869071,01:50
6,1.8140864372253418,1.598814606666565,0.2424890719702356,01:51
6,1.8060346841812134,1.598814606666565,0.2433702505243216,01:51
7,1.7883992195129395,2.11716890335083,0.26619385294679204,01:51
7,1.8103774785995483,2.11716890335083,0.26000593956222867,01:51
8,1.8067054748535156,1.3355169296264648,0.26605045276896483,01:51
8,1.7828062772750854,1.3355169296264648,0.2658064755268685,01:51
9,1.780888319015503,1.8913447856903076,0.27413593927884133,01:51
9,1.767976999282837,1.8913447856903076,0.2737802828161575,01:51
10,1.8262300491333008,2.098799705505371,0.22260165191813217,01:51
10,1.7974236011505127,2.098799705505371,0.2252495154874577,01:51
11,1.805112600326538,1.7925506830215454,0.21519298513439417,01:51
11,1.8179997205734253,1.7925506830215454,0.21402123701790873,01:51
12,1.792751431465149,1.277573823928833,0.2614152458006064,01:51
12,1.7655311822891235,1.277573823928833,0.25970064213667715,01:51
13,1.7597399950027466,1.7622551918029785,0.21944584259426092,01:51
13,1.7681342363357544,1.7622551918029785,0.2281183921826557,01:51
14,1.723463773727417,1.7567719221115112,0.2729149383225337,01:51
14,1.7402863502502441,1.7567719221115112,0.27736832255829375,01:51
15,1.7600598335266113,1.4956485033035278,0.22763804460244477,01:51
15,1.7539383172988892,1.4956485033035278,0.22992794870470543,01:51
16,1.7482922077178955,1.720075249671936,0.2269767819092227,01:51
16,1.766531229019165,1.720075249671936,0.23122944261596515,01:51
17,1.7621160745620728,1.4466488361358643,0.26840978081435807,01:51
17,1.7580029964447021,1.4466488361358643,0.26676868393633457,01:51
18,1.7482397556304932,1.7728856801986694,0.2883877418921727,01:51
18,1.760762333869934,1.7728856801986694,0.28065672631082644,01:51
19,1.7581992149353027,1.8617613315582275,0.24707105120654033,01:44
19,1.7436964511871338,1.8617613315582275,0.25078697544735884,01:44
20,1.7368946075439453,1.7777926921844482,0.28142355508515815,01:25
20,1.7640905380249023,1.7777926921844482,0.29264062170758864,01:25
21,1.7613435983657837,1.9234254360198975,0.275012790325486,01:26
21,1.7497106790542603,1.9234254360198975,0.27557662626533974,01:25
22,1.7062180042266846,1.918768048286438,0.28024089409531744,01:26
22,1.7401520013809204,1.918768048286438,0.2826887413627943,01:26
23,1.7331781387329102,1.9928290843963623,0.2535870406767895,01:25
23,1.7416634559631348,1.9928290843963623,0.24664677777994368,01:25
24,1.7256594896316528,1.6141103506088257,0.24839666718704217,01:25
24,1.7384446859359741,1.6141103506088257,0.24903972940581642,01:25
25,1.7393604516983032,1.9045400619506836,0.25334485220638364,01:25
25,1.723730444908142,1.9045400619506836,0.24683584962795677,01:25
26,1.7255159616470337,1.6226927042007446,0.29848713431634616,01:25
26,1.7352322340011597,1.6226927042007446,0.29533204313787537,01:25
27,1.736645221710205,1.7242918014526367,0.3055115250622576,01:25
