epoch,train_loss,valid_loss,mIOU,time
1,0.9993544220924377,1.048298954963684,0.3097747743135482,01:21
2,0.9807263612747192,1.0032469034194946,0.31162856673624423,01:21
3,0.9868465065956116,1.0189332962036133,0.31179808363262673,01:21
4,0.9848618507385254,1.0036123991012573,0.31245149507435915,01:21
5,0.9706523418426514,1.019987940788269,0.3115407360401891,01:21
6,0.9908234477043152,1.0361971855163574,0.31351651825400817,01:21
7,0.9831418991088867,1.0228084325790405,0.3107903185177342,01:21
8,0.9814311265945435,0.9965088963508606,0.3145969698426233,01:21
9,0.9636293053627014,0.9988625645637512,0.31104258177821575,01:21
10,0.966833770275116,0.9996800422668457,0.3097439056371493,01:21
11,0.9705219268798828,1.0177680253982544,0.31312272285855675,01:21
12,0.9684478044509888,0.9997798204421997,0.3136270773680105,01:21
13,0.9814779758453369,1.0085294246673584,0.31165176649547466,01:21
14,0.9742071628570557,1.0186694860458374,0.31321036483431325,01:21
15,0.9747135043144226,1.0200473070144653,0.3137324198906907,01:21
16,0.9618913531303406,1.033720850944519,0.3104292876063927,01:21
17,0.9685903787612915,0.9775704741477966,0.3143952450087811,01:22
18,0.9617910981178284,1.0570852756500244,0.3154071372944825,01:22
19,0.9545804858207703,0.9683542847633362,0.31731310606017243,01:22
20,0.9667966365814209,1.0141452550888062,0.31684282336654396,01:22
21,0.9578754901885986,1.04230535030365,0.31227017764150744,01:22
22,0.9649733304977417,1.011127233505249,0.3140131712653047,01:22
23,0.9609890580177307,1.0403294563293457,0.31376563805873414,01:22
24,0.9546021223068237,0.9616445899009705,0.3176130683257932,01:22
25,0.9607445597648621,0.9457628130912781,0.3158502275829622,01:22
26,0.965406596660614,1.020082712173462,0.3163145247530574,01:22
27,0.9723133444786072,1.0388673543930054,0.3163502457395554,01:22
28,0.9650038480758667,1.0161081552505493,0.31755287748257166,01:22
29,0.9659209847450256,0.989540696144104,0.317571626452272,01:22
30,0.972758948802948,0.9946058988571167,0.31895769987981193,01:22
31,0.9739078283309937,1.0370352268218994,0.31748380612910315,01:22
32,0.9729259610176086,1.023909568786621,0.31799857224995054,01:23
33,0.960148274898529,1.01618230342865,0.31981029666450383,01:22
34,0.9699677228927612,1.0262022018432617,0.31995527875777363,01:23
35,0.9494520425796509,1.0165119171142578,0.32072833960542263,01:23
36,0.9645098447799683,1.002150297164917,0.3202623794895483,01:23
37,0.9591391682624817,0.9974685907363892,0.31900374606238613,01:23
38,0.9606942534446716,0.9810289144515991,0.3198075310932535,01:22
39,0.9457601308822632,1.0155154466629028,0.3192554094766825,01:22
40,0.9762172102928162,1.0030567646026611,0.32040310690274754,01:23
41,0.9558178782463074,0.9729635715484619,0.319299038990101,01:23
42,0.9602692127227783,0.9675275087356567,0.3229861076403404,01:23
43,0.9683800935745239,0.9993148446083069,0.32128436448591413,01:23
44,0.9531928896903992,1.0016076564788818,0.3209336269747122,01:23
45,0.9656670093536377,0.9950259327888489,0.3206312796449642,01:23
46,0.9641334414482117,1.0050393342971802,0.3177966526263537,01:23
47,0.9729965329170227,1.012999176979065,0.3189790868929382,01:23
48,0.9608042240142822,1.0057364702224731,0.3200752362468149,01:23
49,0.9690147638320923,0.9988059401512146,0.31882077082847193,01:23
